aphiaID;parentAphiaID;acceptedAphiaID;name;scientificNameAuthorship;acceptedName;kingdom;phylum;class;order;family;genus;taxonRank;taxonomicStatus
548040;144126;548040;Cystoseira selaginoides;Naccari, 1828;Cystoseira selaginoides;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;accepted
145533;144126;145525;Cystoseira spinosa;Sauvageau, 1912;Cystoseira montagnei;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;unaccepted
145539;144126;145539;Cystoseira zosteroides;(Turner) C.Agardh, 1821;Cystoseira zosteroides;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;accepted
325490;325489;325490;Cystosphaera jacquinotii;(Montagne) Skottsberg, 1907;Cystosphaera jacquinotii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Seirococcaceae;Cystosphaera;Species;accepted
248056;144129;145548;Fucus inflatus;Linnaeus, 1753;Fucus vesiculosus;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucus;Species;unaccepted
499471;144129;145544;Fucus miclonensis;Bachelot de la Pylaie, 1830;Fucus distichus;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucus;Species;unaccepted
372020;369918;372020;Myagropsis myagroides;(Mertens ex Turner) Fensholt, 1955;Myagropsis myagroides;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Myagropsis;Species;accepted
374472;369953;374472;Nizamuddinia zanardinii;(Schiffner) P.C.Silva, 1996;Nizamuddinia zanardinii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Nizamuddinia;Species;accepted
374470;370059;374470;Platythalia angustifolia;Sonder, 1845;Platythalia angustifolia;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Platythalia;Species;accepted
374471;370059;374471;Platythalia quercifolia;(R.Brown ex Turner) Sonder, 1848;Platythalia quercifolia;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Platythalia;Species;accepted
624314;370075;624314;Polycladia indica;(Thivy & Doshi) Draisma, Ballesteros, F.Rousseau & T.Thibaut, 2010;Polycladia indica;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Polycladia;Species;accepted
623861;603231;623861;Sargassopsis decurrens;(R.Brown ex Turner) Trevisan, 1843;Sargassopsis decurrens;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassopsis;Species;accepted
837698;603231;837698;Sargassopsis heteromorphum;(J.Agardh) R.R.M.Dixon & Huisman, 2012;Sargassopsis heteromorphum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassopsis;Species;accepted
500149;144132;374498;Sargassum acanthicarpum;Greville, 1848;Sargassum erinaceum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;unaccepted
499510;144132;495042;Sargassum aemulum;Sonder, 1853;Sargassum distichum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;unaccepted
375500;144132;375500;Sargassum albemarlense;W.R.Taylor, 1945;Sargassum albemarlense;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
494843;144132;494843;Sargassum ammophilum;Yoshida & T.Konno, 1982;Sargassum ammophilum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
494844;144132;494844;Sargassum angustifolium;C.Agardh, 1820;Sargassum angustifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
211988;144132;211988;Sargassum aquifolium;(Turner) C.Agardh, 1820;Sargassum aquifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495037;144132;495037;Sargassum asperifolium;Hering & G.Martens ex J.Agardh, 1848;Sargassum asperifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
494845;144132;494845;Sargassum assimile;Harvey, 1860;Sargassum assimile;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
498406;144132;376803;Sargassum asymmetricum;E.Y.Dawson, 1944;Sargassum sonorense;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;unaccepted
494846;144132;494846;Sargassum autumnale;Yoshida, 1983;Sargassum autumnale;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
499513;144132;495060;Sargassum biforme;Sonder, 1845;Sargassum tristichum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;unaccepted
495038;144132;211988;Sargassum biserrula;J.Agardh, 1848;Sargassum aquifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;unaccepted
211983;144132;211983;Sargassum boveanum;J.Agardh, 1848;Sargassum boveanum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
236149;144132;236149;Sargassum capillare;Kützing, 1843;Sargassum capillare;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
494847;144132;494847;Sargassum carpophyllum;J.Agardh, 1848;Sargassum carpophyllum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495004;144132;495004;Sargassum cervicorne;Greville, 1849;Sargassum cervicorne;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
494976;144132;494976;Sargassum cinereum;J.Agardh, 1848;Sargassum cinereum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
500331;144132;494871;Sargassum corynecarpum;Harvey, 1860;Sargassum siliquastrum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;unaccepted
494849;144132;494849;Sargassum crispifolium;Yamada, 1931;Sargassum crispifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495005;144132;495005;Sargassum cystocarpum;C.Agardh, 1820;Sargassum cystocarpum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
145554;144132;145554;Sargassum desfontainesii;(Turner) C.Agardh, 1820;Sargassum desfontainesii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495142;144132;495142;Sargassum ecuadoreanum;W.R.Taylor, 1945;Sargassum ecuadoreanum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
211949;144132;211949;Sargassum elegans;Suhr, 1840;Sargassum elegans;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
240501;144132;240501;Sargassum fresenianum;J.Agardh, 1837;Sargassum fresenianum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
494972;144132;494972;Sargassum fusiforme;(Harvey) Setchell, 1931;Sargassum fusiforme;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495137;144132;495137;Sargassum galapagense;Grunow, 1886;Sargassum galapagense;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
494977;144132;494977;Sargassum glaucescens;J.Agardh, 1848;Sargassum glaucescens;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
494978;144132;494978;Sargassum graminifolium;C.Agardh, 1820;Sargassum graminifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
494979;144132;494979;Sargassum henslowianum;C.Agardh, 1848;Sargassum henslowianum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
494809;144132;494809;Sargassum hornschuchii;C.Agardh, 1820;Sargassum hornschuchii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495140;144132;495140;Sargassum howellii;Setchell, 1937;Sargassum howellii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
498408;144132;494858;Sargassum kjellmanianum;Yendo, 1907;Sargassum miyabei;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;unaccepted
240503;144132;240503;Sargassum lacerifolium;(Turner) C.Agardh, 1820;Sargassum lacerifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495012;144132;495012;Sargassum latifolium;(Turner) C.Agardh, 1820;Sargassum latifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495051;144132;495051;Sargassum linearifolium;(Turner) C.Agardh, 1820;Sargassum linearifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
494855;144132;494855;Sargassum macrocarpum;C.Agardh, 1820;Sargassum macrocarpum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495029;144132;495029;Sargassum mcclurei;Setchell, 1933;Sargassum mcclurei;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
500837;144132;495091;Sargassum membranaceum;J.Agardh, 1872;Sargassum paradoxum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;unaccepted
500208;144132;495051;Sargassum merrifieldiae;J.Agardh, 1889;Sargassum linearifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;unaccepted
494857;144132;494857;Sargassum microceratium;(Mertens ex Turner) C.Agardh, 1820;Sargassum microceratium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
500832;144132;836928;Sargassum muriculatum;J.Agardh, 1873;Phyllotricha decipiens;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;unaccepted
499521;144132;494865;Sargassum myriocystum;J.Agardh, 1848;Sargassum polycystum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;unaccepted
374528;144132;374528;Sargassum novae-hollandiae;P.C.Silva, 1996;Sargassum novae-hollandiae;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
494981;144132;494981;Sargassum oligocystum;Montagne, 1845;Sargassum oligocystum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
500156;144132;494977;Sargassum ornatum;Greville, 1848;Sargassum glaucescens;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;unaccepted
494862;144132;494862;Sargassum pallidum;(Turner) C.Agardh, 1820;Sargassum pallidum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
373206;144132;373206;Sargassum pusillum;W.R.Taylor, 1975;Sargassum pusillum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
404138;144132;404138;Sargassum setifolium;(Grunow) Setchell, 1937;Sargassum setifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
494872;144132;494872;Sargassum siliquosum;J.Agardh, 1848;Sargassum siliquosum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
494871;144132;494871;Sargassum siliquastrum;(Mertens ex Turner) C.Agardh, 1820;Sargassum siliquastrum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
496317;144132;495309;Sargassum skottsbergii;Sjöestedt, 1924;Sargassum obtusifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;unaccepted
495018;144132;495018;Sargassum spinifex;C.Agardh, 1820;Sargassum spinifex;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
494916;144132;374528;Sargassum stenophyllum;J.Agardh, 1848;Sargassum novae-hollandiae;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;unaccepted
211963;144132;211963;Sargassum subrepandum;(Forsskål) C.Agardh, 1820;Sargassum subrepandum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
494984;144132;494984;Sargassum swartzii;C.Agardh, 1820;Sargassum swartzii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495138;144132;495138;Sargassum templetonii;Setchell, 1937;Sargassum templetonii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
494985;144132;494985;Sargassum tenerrimum;J.Agardh, 1848;Sargassum tenerrimum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
145564;144132;145564;Sargassum trichocarpum;J.Agardh, 1889;Sargassum trichocarpum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
240510;144132;240510;Sargassum vaysierianum;Montagne, 1850;Sargassum vaysierianum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
494876;144132;494876;Sargassum yamadae;Yoshida & T.Konno, 1983;Sargassum yamadae;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
494879;144132;494879;Sargassum yezoense;(Yamada) Yoshida & T.Konno, 1983;Sargassum yezoense;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495139;144132;495139;Sargassum zacae;Setchell, 1937;Sargassum zacae;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495309;144132;495309;Sargassum obtusifolium;J.Agardh, 1848;Sargassum obtusifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
374550;370205;374550;Scytothalia dorycarpa;(Turner) Greville, 1830;Scytothalia dorycarpa;Chromista;Ochrophyta;Phaeophyceae;Fucales;Seirococcaceae;Scytothalia;Species;accepted
624312;370222;624312;Sirophysalis trinodis;(Forsskal) Kützing, 1849;Sirophysalis trinodis;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sirophysalis;Species;accepted
624316;370250;624316;Stephanocystis crassipes;(Mertens ex Turner) Draisma, Ballesteros, F.Rousseau & T.Thibaut, 2010;Stephanocystis crassipes;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Stephanocystis;Species;accepted
624319;370250;624319;Stephanocystis hakodatensis;(Yendo) Draisma, Ballesteros, F.Rousseau & T.Thibaut, 2010;Stephanocystis hakodatensis;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Stephanocystis;Species;accepted
496117;144132;494853;Sargassum filicinum;Harvey, 1860;Sargassum horneri;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;unaccepted
494875;144132;837699;Sargassum trichophyllum;J.Agardh, 1889;Phyllotricha verruculosa;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;unaccepted
494877;144132;494877;Sargassum yamamotoi;Yoshida, 1983;Sargassum yamamotoi;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
494861;144132;494861;Sargassum okamurae;Yoshida & T.Konno, 1983;Sargassum okamurae;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
499113;144129;145551;Fucus loreus;Linnaeus, 1767;Himanthalia elongata;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucus;Species;unaccepted
502372;144126;145540;Cystoseira siliquosa;(Linnaeus) C.Agardh, 1820;Halidrys siliquosa;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;unaccepted
239023;144126;145518;Cystoseira discors;(Linnaeus) C.Agardh, 1828;Cystoseira foeniculacea;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;unaccepted
499114;144129;145503;Fucus tuberculatus;Hudson, 1778;Bifurcaria bifurcata;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucus;Species;unaccepted
547657;370042;372502;Phyllospora menziesii;(Turner) C.Agardh, 1839;Egregia menziesii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Seirococcaceae;Phyllospora;Species;unaccepted
500125;204560;624312;Cystophyllum muricatum;(C.Agardh) J.Agardh, 1848;Sirophysalis trinodis;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystophyllum;Species;unaccepted
497710;144129;1313566;Fucus harveyanus;Decaisne, 1864;Pelvetiopsis californica;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucus;Species;unaccepted
708423;369778;373322;Hormosira billardierii;(Bory de Saint-Vincent) J.Agardh, 1848;Hormosira banksii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Hormosiraceae;Hormosira;Species;unaccepted
499792;369600;373370;Durvillaea utilis;Bory de Saint-Vincent, 1825;Durvillaea antarctica;Chromista;Ochrophyta;Phaeophyceae;Fucales;Durvillaeaceae;Durvillaea;Species;unaccepted
292667;144126;145518;Cystoseira abrotanifolia;(Linnaeus) C.Agardh, 1820;Cystoseira foeniculacea;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;unaccepted
499539;369662;145550;Fucodium canaliculatum;(Linnaeus) J.Agardh, 1848;Pelvetia canaliculata;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucodium;Species;unaccepted
642043;144126;624318;Cystoseira lepidium;Ruprecht, 1850;Stephanocystis geminata;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;unaccepted
499117;144125;145503;Bifurcaria tuberculata;Stackhouse, 1809;Bifurcaria bifurcata;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Bifurcaria;Species;unaccepted
498400;204560;624318;Cystophyllum geminatum;(C.Agardh) J.Agardh, 1848;Stephanocystis geminata;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystophyllum;Species;unaccepted
499801;369662;373472;Fucodium chondrophyllum;(R.Brown ex Turner) J.Agardh, 1848;Xiphophora chondrophylla;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucodium;Species;unaccepted
496340;144129;553678;Fucus mackayi;Turner, 1808;Ascophyllum nodosum f. mackayi;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucus;Species;unaccepted
708017;204560;624318;Cystophyllum lepidium;(Ruprecht) Harvey, 1862;Stephanocystis geminata;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystophyllum;Species;unaccepted
500708;369662;374296;Fucodium gladiatum;(Labillardière) J.Agardh, 1848;Xiphophora gladiata;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucodium;Species;unaccepted
649378;144126;1063030;Cystoseira rechingeri;Schiffner ex Gerloff & Nizamuddin, 1975;Cystoseira montagnei var. tenuior;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;unaccepted
500129;144126;624312;Cystoseira virgata;Endlicher & Diesing, 1845;Sirophysalis trinodis;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;unaccepted
499052;144129;145526;Fucus nodicaulis;Withering, 1796;Cystoseira nodicaulis;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucus;Species;unaccepted
497037;144129;1313314;Fucus lutarius;(Chauvin ex J.Kickx f.) Kützing, 1860;Fucus spiralis var. lutarius;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucus;Species;unaccepted
499505;144126;372019;Cystoseira triquetra;C.Agardh, 1820;Hormophysa cuneiformis;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;unaccepted
499055;144129;145540;Fucus siliquosus;Linnaeus, 1753;Halidrys siliquosa;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucus;Species;unaccepted
708729;203931;708729;Cystophora dumosa;(Greville ex Sonder) J.Agardh, 1870;Cystophora dumosa;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystophora;Species;accepted
667452;144126;502165;Cystoseira expansa;C.Agardh, 1824;Stephanocystis osmundacea;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;unaccepted
145534;144126;145534;Cystoseira squarrosa;De Notaris, 1841;Cystoseira squarrosa;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;accepted
500033;144126;239176;Cystoseira retroflexa;(Labillardière) C.Agardh, 1820;Cystophora retroflexa;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;unaccepted
499528;369662;145541;Fucodium nodosum;(Linnaeus) J.Agardh, 1848;Ascophyllum nodosum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucodium;Species;unaccepted
500123;144126;624312;Cystoseira muricata;C.Agardh, 1820;Sirophysalis trinodis;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;unaccepted
500333;204560;494874;Cystophyllum thunbergii;(Mertens ex Roth) J.Agardh, 1848;Sargassum thunbergii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystophyllum;Species;unaccepted
497846;369863;373474;Marginaria boryana;(A.Richard) Montagne, 1842;Marginariella boryana;Chromista;Ochrophyta;Phaeophyceae;Fucales;Seirococcaceae;Marginaria;Species;unaccepted
499116;370137;145503;Pycnophycus tuberculatus;(Stackhouse) Kützing, 1843;Bifurcaria bifurcata;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Pycnophycus;Species;unaccepted
500211;144132;211947;Sargassum crispum;C.Agardh, 1824;Sargassum notarisii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;unaccepted
500145;369923;374468;Myriodesma latifolium;Harvey, 1855;Myriodesma quercifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Myriodesma;Species;unaccepted
500831;144132;623861;Sargassum scabripes;J.Agardh, 1873;Sargassopsis decurrens;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;unaccepted
